audit_id	case_id	step	step_layer	group_uid	rollout_index	data_source	source_file	source_line	question	gold_answers_reference_only	actor_answer	actor_em	actor_f1	search_count	duplicate_query_count	teacher_called	group_all_em_zero	historical_teacher_status	historical_teacher_answer	manual_label	manual_status	manual_answer	manual_reason	annotator	annotated_at	evidence_sha256	source_row_sha256
newdata512-0182	new5100-s29-9acb4f8e-faef-4ba1-82ea-5c87381c5781-r6	29	L2_steps_21_40	9acb4f8e-faef-4ba1-82ea-5c87381c5781	6	2wikimultihopqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/29.jsonl	206	What nationality is the composer of film Shambu (Film)?	"[""India""]"		0.0	0.0	1	0	true	true	supported_answer	Indian	I	insufficient_evidence		Evidence identifies Jassie Gift as Shambu's composer but never states the composer's nationality; the film's nationality does not establish his.	Codex	2026-07-15T17:15:11+08:00	6ede7ce3ffa3feca714e416acaa17dd158ce31453ed82281df0e47d8ad0161f2	9946a97ae12e53d51fa881cbf71088ceaf01c379d5908ff3b3daa5faca8aaf03
newdata512-0183	new5100-s29-dc988e03-a3df-44e9-b4dc-9143f5ac2976-r2	29	L2_steps_21_40	dc988e03-a3df-44e9-b4dc-9143f5ac2976	2	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/29.jsonl	127	what small points make up a bitmap image?	"[""pixels""]"	pixels	1.0	1.0	1	0	false	false			S	supported_answer	pixels	The bitmap passage directly describes a pix-map as a map of pixels.	Codex	2026-07-15T17:15:11+08:00	85fd71d7951ca6f7dd5b824388f5a9a708d14ab5182ab5d824222f9eff1ef7ac	b269848558e695081f8e388cb4425520289d67d43c609a03f89c41e92a5465a5
newdata512-0184	new5100-s30-15173afd-5133-48c6-be6b-a588c6e6f1fe-r4	30	L2_steps_21_40	15173afd-5133-48c6-be6b-a588c6e6f1fe	4	hotpotqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/30.jsonl	174	Robert Maynard was famous for his defeat of the pirate that was probably born where?	"[""Bristol, England""]"	Hampton, Virginia	0.0	0.0	1	0	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Evidence identifies Blackbeard as the pirate defeated by Maynard but does not provide Blackbeard's probable birthplace.	Codex	2026-07-15T17:15:11+08:00	ad7862b6275ce56aab2ead9552e34b3189b845571c44b6f3cb4df2fc7d2cc7a8	4706160d0f903cdf39ef8f0a05fbd364a1f36763acda863008129e5d587f757e
newdata512-0185	new5100-s30-31b64919-0a6b-4a70-ac49-a79e53fa4b0a-r5	30	L2_steps_21_40	31b64919-0a6b-4a70-ac49-a79e53fa4b0a	5	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/30.jsonl	274	when does ex on the beach series 7 start?	"[""20 June 2017""]"	20 June 2017	1.0	1.0	1	0	false	false			S	supported_answer	20 June 2017	The Ex on the Beach passage directly says series 7 began on 20 June 2017.	Codex	2026-07-15T17:15:11+08:00	26ea4d5ddfcc861c0cc8c0778d04b8165c453650f0d34954be67f51de4080291	3b5b9cf4cc67e0c108a91e50085567d129ad0d99d6c0bb632eeb5a2d79486ffd
newdata512-0186	new5100-s30-5f020aee-4352-4341-abcd-67e65b7a7186-r2	30	L2_steps_21_40	5f020aee-4352-4341-abcd-67e65b7a7186	2	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/30.jsonl	136	who is the lead singer of the flying pickets?	"[""Brian Hibbard""]"	Brian Hibbard	1.0	1.0	1	0	false	false			S	supported_answer	Brian Hibbard	The Brian Hibbard passage identifies him as lead vocalist in the original Flying Pickets.	Codex	2026-07-15T17:15:11+08:00	3dc4044aa58266af88b687ba4edc73a726a7d85c32e14c630d9a01e327d2f5f3	db153be66cb2ac250b8850615661652428cedb12cae031b061903643bb7fcc96
newdata512-0187	new5100-s30-be97a739-3d0f-4a12-9aee-ccc504b2896b-r4	30	L2_steps_21_40	be97a739-3d0f-4a12-9aee-ccc504b2896b	4	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/30.jsonl	377	what kind of reflex arc does not require an interneuron?	"[""monosynaptic""]"	monosynaptic reflex arc	0.0	0.5	1	0	false	false			S	supported_answer	monosynaptic reflex arc	Evidence says a reflex arc containing only sensory and motor neurons is monosynaptic.	Codex	2026-07-15T17:15:11+08:00	c3c32f580a1b9ae6acb0ed6e0bb651d8cc5f32e2214ec73367fbea132a05d50c	c3e17b5f70fb61c918a4d364d52afc01b0ff453ca543d98c6a41fa0d634bd9d2
newdata512-0188	new5100-s31-51ab83df-d79e-4439-85ca-1a9c8ac0916e-r0	31	L2_steps_21_40	51ab83df-d79e-4439-85ca-1a9c8ac0916e	0	musique	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/31.jsonl	67	Who are the democratic gubernatorial candidates in the setting of Prime Cut?	"[""Laura Kelly""]"	Ned Lamont	0.0	0.0	3	0	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Evidence never establishes Prime Cut's setting and lists candidates from unrelated states, so no relevant candidate can be selected.	Codex	2026-07-15T17:15:11+08:00	4ce89c0ebc22ee8d78169471fc80c2c9f41eef67e8152ab58d72571712ef6ef1	1979ce500655b89c40a7e8328e805c3faf7485334c437417dacaae179ac41ee3
newdata512-0189	new5100-s31-5eda72a3-16d6-41b7-bc30-e2ff35ba5097-r3	31	L2_steps_21_40	5eda72a3-16d6-41b7-bc30-e2ff35ba5097	3	2wikimultihopqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/31.jsonl	321	Which film came out earlier, Cheap Kisses or Himalay Putra?	"[""Cheap Kisses""]"		0.0	0.0	4	3	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Evidence contains neither target film nor either release date.	Codex	2026-07-15T17:15:11+08:00	7ae8327590973098e2eaa959d8c5b92d30a212c18603cc820537acccb6ccf449	8200ed8c8a7fd61adfedecd21bb76bfc770f74faef5271aac21d53af9a6b426c
newdata512-0190	new5100-s31-7710a744-1fc0-47d1-a553-26783bd307b4-r4	31	L2_steps_21_40	7710a744-1fc0-47d1-a553-26783bd307b4	4	hotpotqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/31.jsonl	348	In what battle did Yegor Solyankin lead the 2nd Tank Division that was a large tank battle in 1941?	"[""Battle of Raseiniai""]"	Battle of Raseiniai	1.0	1.0	1	0	false	false			S	supported_answer	Battle of Raseiniai	The Yegor Solyankin passage directly states that he led the 2nd Tank Division during the Battle of Raseiniai.	Codex	2026-07-15T17:15:11+08:00	8661918be3fa8a3efaa4cc2be6e0b2a7acea3ef2cf875ed963005ca5cde4f7f5	90b208e5be3fb84d0ca09e2237a0ee2fbbffa49bddbdf112eddf9ffa651a5ee1
newdata512-0191	new5100-s31-cda519f0-2ab3-4947-b16b-b21caee40614-r4	31	L2_steps_21_40	cda519f0-2ab3-4947-b16b-b21caee40614	4	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/31.jsonl	356	what category was charley when it hit orlando in 2004?	"[""Category 4""]"	Category 4	1.0	1.0	1	0	false	false			S	supported_answer	Category 4	The Hurricane Charley passage says it reached Florida at maximum strength as a strong Category 4 hurricane.	Codex	2026-07-15T17:15:11+08:00	ec75abf9b86c409c075d7738f26e7f11e11f6082e360377543ac7641c897abcf	30dcaf9982130246b2c30a25b79585750c1aab1f80b121361f0add5c7ec2a933
newdata512-0192	new5100-s32-2d23a874-661e-486b-9d46-0520b31c86f0-r1	32	L2_steps_21_40	2d23a874-661e-486b-9d46-0520b31c86f0	1	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/32.jsonl	99	when did west coast customs moved to burbank?	"[""January 2015""]"	2016	0.0	0.0	1	0	true	true	supported_answer	"Season 5 Episode 12 ""WCC's New Zip Part 1"""	I	insufficient_evidence		Evidence says the move began during a named season-five episode but provides no broadcast or calendar date for that move.	Codex	2026-07-15T17:15:11+08:00	e317f5370050f8919f886ea375a2cbba1ec05a49d9d14c6cbf6bc8804d7c986f	f332f8447dfaa7e242fd1d872e4eca3e875412b8a49983db7de5a156d9467aa1
newdata512-0193	new5100-s32-30df7a5b-fee5-474b-a7f9-3a330efdaf21-r0	32	L2_steps_21_40	30df7a5b-fee5-474b-a7f9-3a330efdaf21	0	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/32.jsonl	111	who invented the order of letters on a keyboard?	"[""Christopher Latham Sholes""]"	Christopher Latham Sholes	1.0	1.0	1	0	false	false			S	supported_answer	Christopher Latham Sholes	The QWERTY passage directly states that Christopher Latham Sholes devised and created the layout.	Codex	2026-07-15T17:17:55+08:00	5246b0be888adc542b7fa136dda19f1d8e5bd5e1c1617d657d4d1c5f83ff4579	52483ecd7ae088029ac8a7df03d048b9391ad4f9952a953529296c64adb9e10f
newdata512-0194	new5100-s32-41c48fa2-ce78-4be4-93e4-429fbd992a7f-r7	32	L2_steps_21_40	41c48fa2-ce78-4be4-93e4-429fbd992a7f	7	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/32.jsonl	498	what's wrong with joan on army wives?	"[""Traumatic Brain Injury""]"	Joan Burton's PTSD from deployment, strained relationship with her husband, and personal struggles with pregnancy and adoption are significant issues in the show.	0.0	0.0	1	0	true	true	insufficient_evidence	证据不足无法作答	A	ambiguous_evidence		The unscoped question could refer to Joan's PTSD, pregnancy, or marital problems, all present in the retrieved character arc, and does not identify an episode or symptom.	Codex	2026-07-15T17:17:55+08:00	8bd0a5d9efc691867e4cd46a334f64bb275f2a286d1b6418c403f745faa056a6	42cf049030230505057b7ffab178579e24f8f18f52178393edc4c906e527c633
newdata512-0195	new5100-s32-becf341f-f2fe-4916-90ad-058074ff8a52-r4	32	L2_steps_21_40	becf341f-f2fe-4916-90ad-058074ff8a52	4	musique	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/32.jsonl	325	When was free education introduced in the Bogawantalawa town's country?	"[""1 October 1945""]"		0.0	0.0	2	0	true	true	insufficient_evidence	证据不足无法作答	S	supported_answer	1945	Evidence locates Bogawantalawa in Sri Lanka and directly states that the country's free education system was established in 1945.	Codex	2026-07-15T17:17:55+08:00	e9e3c9d48814338d2460ebc328393816bbd73b4dda67a1a93a0e55a70d8d23b1	647780d618f807cd5dbd3d6d0905bd09cb96141c7cae22a99e5e059e06a5b8e0
newdata512-0196	new5100-s32-c1661977-40db-4889-8c60-6f2c954f73d1-r2	32	L2_steps_21_40	c1661977-40db-4889-8c60-6f2c954f73d1	2	musique	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/32.jsonl	187	Who made the city where Mozilla China's headquarter locates his capital?	"[""Dorgon""]"	Dr. Li Gong and Mr. Mingshu Li	0.0	0.0	2	0	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Evidence locates Mozilla China's headquarters in Beijing but does not identify the historical ruler who made Beijing his capital.	Codex	2026-07-15T17:17:55+08:00	4b0450334c5a7677ad68ab711c6fbf5372d44458e6b7b8ae5b72aa427dcf51ae	782177b2b0dbebcff4e1d37bfe8db637dd5ef8ab5b35978ec318a08b01a8f946
newdata512-0197	new5100-s32-cf538c84-e2ce-4f9e-8069-4a7fd2d95c24-r7	32	L2_steps_21_40	cf538c84-e2ce-4f9e-8069-4a7fd2d95c24	7	musique	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/32.jsonl	442	Who was in charge of the country where Roox is located?	"[""Hassan Sheikh Mohamud""]"	None	0.0	0.0	2	0	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Search results do not identify Roox or its country, so the country's leader cannot be determined.	Codex	2026-07-15T17:17:55+08:00	2d7d4aada50d32e04cf9e746a98c053cb36b778dea60cb0446d0f71192234796	9dbc773a032e3a281bc0bdd067ac875b51471bbe56ab631899f12545b5a2766c
newdata512-0198	new5100-s32-ea72e90d-3f37-4a38-b7c3-c2cb82b5e26d-r6	32	L2_steps_21_40	ea72e90d-3f37-4a38-b7c3-c2cb82b5e26d	6	hotpotqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/32.jsonl	370	Afterburn starred the American actress who was nominated for an Academy Award for which 1991 film?	"[""Rambling Rose""]"	Laura Dern	0.0	0.0	1	0	false	false			S	supported_answer	Rambling Rose	The Laura Dern passage states that the Afterburn star was nominated for Best Actress for Rambling Rose (1991).	Codex	2026-07-15T17:17:55+08:00	449e24bd472e499ff7dd5835872e0303951d7dc919446d86960ab87a777d7ebf	1fcdbe4514727dd60a4eb0f5f94e0d186f0acc6361cda665a5b27d96f50765c0
newdata512-0199	new5100-s33-796b0e26-2e3f-4fc7-8f77-19a63c08241f-r5	33	L2_steps_21_40	796b0e26-2e3f-4fc7-8f77-19a63c08241f	5	hotpotqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/33.jsonl	391	Michael Irvin, Troy Aikman, and Emmitt Smith are former American football players for the Cowboy's that were known as what for helping lead their team to attain 3 Superbowl wins?	"[""The Triplets""]"	The Triplets	1.0	1.0	1	0	false	false			S	supported_answer	The Triplets	The Emmitt Smith passage explicitly says Smith, Troy Aikman, and Michael Irvin were known as The Triplets.	Codex	2026-07-15T17:17:55+08:00	e791a5c6319eb1e53f501d8cba2b447639f15f90e7c562e3450e236e49ada35e	780357501e0cf88f353a309b09bef84d90c2aa8fbca946fa4f5cea8895a45a2f
newdata512-0200	new5100-s33-b229bef6-9598-4bc8-a119-9ac3a4aab7af-r3	33	L2_steps_21_40	b229bef6-9598-4bc8-a119-9ac3a4aab7af	3	2wikimultihopqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/33.jsonl	178	Do director of film Bruiser (Film) and director of film Kathanayaka have the same nationality?	"[""no""]"		0.0	0.0	1	0	false	false			I	insufficient_evidence		Evidence identifies George A. Romero for Bruiser but never establishes Kathanayaka's director and the two directors' nationalities.	Codex	2026-07-15T17:17:55+08:00	a6dc38b0f74c7b8231c84df6f70a8d18bdb3947fa9433c32dfdcb84f52fe904e	7d20dec90fe0dfd431ebcf64f2c98629e075e94b4e1a0e3b0b2c1ff98b2c7394
newdata512-0201	new5100-s33-bd0406a9-d596-4635-9a23-d3220e11e2d1-r2	33	L2_steps_21_40	bd0406a9-d596-4635-9a23-d3220e11e2d1	2	musique	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/33.jsonl	218	The president when Mount Gordon's state was purchased served in which military organisation?	"[""Union Army""]"		0.0	0.0	1	0	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Evidence discusses Ulysses S. Grant but does not identify Mount Gordon's state, its purchase, or the president at that purchase.	Codex	2026-07-15T17:17:55+08:00	4975c248f9e21bd00fed7ba1ac2694b8bf2926f1b0a0dff12ce6c26d9d74117e	b538731365a92d22b5071abd8c9e61bf50c35399fc38c6116cce55ed9223e0b3
newdata512-0202	new5100-s33-cc5cb68b-ec42-4be6-aea8-6f7a65bc397e-r2	33	L2_steps_21_40	cc5cb68b-ec42-4be6-aea8-6f7a65bc397e	2	hotpotqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/33.jsonl	167	What year was this former 1992 CHicago Bears season coach born?	"[""1939""]"		0.0	0.0	1	0	false	false			I	insufficient_evidence		Evidence identifies Mike Ditka as the 1992 Bears head coach but gives no birth year for him.	Codex	2026-07-15T17:17:55+08:00	db57cb76bded4e1b3827d941192240aed0f6e589853253734d7e7aef398382eb	45484e8f695caa2b47cb5d4f889dd1fddb3e387f136f2cc5cd6cd22cd543f9ca
newdata512-0203	new5100-s33-fd8728b1-fe69-4748-b266-d63c601edd71-r2	33	L2_steps_21_40	fd8728b1-fe69-4748-b266-d63c601edd71	2	hotpotqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/33.jsonl	78	Are Beirut Arab University and the NED University of Engineering and Technology both located in the same country?	"[""no""]"	No	1.0	1.0	2	0	false	false			S	supported_answer	No	Evidence places Beirut Arab University in Lebanon and NED University in Karachi, Pakistan.	Codex	2026-07-15T17:17:55+08:00	0f8512f1399379d5693299663b646921531a9df55ced02fbf8317b40f31c8e81	223c4eb45828f2570563606afc91fc3b203fadc3d2dc044ccdd67bc81258fd0a
newdata512-0204	new5100-s34-0e747c88-f5b1-463b-b3b0-b9b839253088-r7	34	L2_steps_21_40	0e747c88-f5b1-463b-b3b0-b9b839253088	7	hotpotqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/34.jsonl	500	WXND-LP is locaed in Etna, New Hampshire, what is Etna's ZIP code?	"[""03750""]"	03750	1.0	1.0	1	0	false	false			S	supported_answer	03750	The Etna passage directly gives the village's separate ZIP code as 03750.	Codex	2026-07-15T17:17:55+08:00	d505e7c23415fe38841052f46c5c1714c6672e202d2ec9bec81a00b201a2bb65	df01b355d97e8f36b1ce39896a26bc30737ed4e17ad6485bdcad53731df50e97
newdata512-0205	new5100-s34-809d7c84-b415-47c1-a19e-420b32438266-r2	34	L2_steps_21_40	809d7c84-b415-47c1-a19e-420b32438266	2	2wikimultihopqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/34.jsonl	200	Where did Elizabeth Ribbing's husband die?	"[""Narva""]"	Kvidinge	0.0	0.0	2	0	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Evidence identifies Elizabeth Ribbing's husband but provides no place of death for him; Kvidinge refers to an unrelated royal death.	Codex	2026-07-15T17:17:55+08:00	025d925a3a2d5ef2de61d54c38bdbc1af433e256e28d9f5aff4d078231b9dccd	340181040b5ee84b1334a44f78ec0c131b6d3dc3b43f14b92ca67f84090c64ac
newdata512-0206	new5100-s34-96c271bc-4400-4bc5-b2ee-b3ccc4516bc4-r5	34	L2_steps_21_40	96c271bc-4400-4bc5-b2ee-b3ccc4516bc4	5	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/34.jsonl	260	who appoints the deputy director of the fbi?	"[""Director of the FBI""]"	the President of the United States	0.0	0.28571428571428575	1	0	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Evidence states who appoints the FBI Director and describes the Deputy Director role, but never states who appoints the deputy.	Codex	2026-07-15T17:17:55+08:00	7563c2afdeb806bd928cb13cf3822f5d92f7bacff7b90b6d91ab9d154158380b	235b9833a3e693f843ce96e0e24a447bf93853a2a5a5ff687308276aca45b26f
