audit_id	teacher_bucket	teacher_label	manual_status	manual_label	agreement	error_type	manual_reason	source_file	source_line	uid	question	teacher_answer	teacher_reason	gold_targets_reference_only
I-010	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/3.jsonl	92	5555f2a1-437f-4e58-95cc-564c6b93fd59	"Who published the video game that ""Ms. Crumby"" was used in?"	证据不足无法作答	"The search results list ""Crave Entertainment"" as a video game company that published games for various platforms including Dreamcast, Wii, Nintendo DS, Game Boy Advance, Nintendo 64, Nintendo GameCube, PlayStation, PlayStation 2, PlayStation 3, PSP, Xbox, and Xbox 360. The question asks for the publisher of the video game that ""Ms. Crumby"" was used in. The provided evidence does not explicitly state that ""Ms. Crumby"" was a game published by Crave Entertainment, nor does it identify the specific game ""Ms. Crumby"" or its publisher."	"[""Ubisoft""]"
I-011	insufficient_evidence	I	supported_answer	S	0	simple_numeric_inference	50-32 的赛季记录直接表示 50 胜；这是无需外部知识的简单数值读取。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/5.jsonl	321	7226a56c-0a2f-4ca7-8b74-bb56db2dada1	how many games did the cavs win last year?	证据不足无法作答	The evidence mentions the 2017-18 Cleveland Cavaliers season and states they finished the regular season with a record of 50-32, but it does not explicitly state the number of games won.	"[""50""]"
I-012	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/6.jsonl	117	433b5299-d3a4-4f87-b37a-68bdc3351bd7	"What reporter wrote an article that appeared in ""Scanlan's Monthly"" which used the reporter as the protagonist?"	证据不足无法作答	"The search results provide information about the publication ""Scanlan's Monthly"" and its editors, Warren Hinckle III and Sidney Zion, but do not contain any information about a reporter who wrote an article for this publication that used the reporter as the protagonist."	"[""Hunter S. Thompson""]"
I-013	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/2.jsonl	31	78513048-ece0-4fcf-8f4a-13895268708d	Mario Gómez was teammates with a Spanish footballer that plays what two positions and had the 2nd highest transfer fee in the Bundesliga?	证据不足无法作答	The evidence identifies Mario Gómez as a German professional footballer who plays as a striker. It mentions he signed for Bayern Munich for an estimated €30–35 million, which was a league record at the time, but it does not identify a specific Spanish teammate, nor does it state the two positions played by that teammate, nor does it state the 2nd highest transfer fee in the Bundesliga.	"[""defensive midfielder or a central defender.""]"
I-014	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/4.jsonl	4	a3406045-ecf5-4e43-be81-3b2919fd9e3c	Who was the sibling of Judith Quiney's father?	证据不足无法作答	The provided evidence identifies Judith Quiney as the daughter of William Shakespeare and Anne Hathaway, but it does not mention any siblings of William Shakespeare or the names of Judith Quiney's paternal uncles or aunts.	"[""Joan Shakespeare""]"
I-015	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/4.jsonl	71	f4cbe78e-875b-4e6d-966f-2453c86f17ed	Which game is older Simon or Daldøs?	证据不足无法作答	The evidence for Daldøs states its history can be traced back to around 1800. The evidence for Simon does not provide a date or historical origin.	"[""Daldøs""]"
I-016	insufficient_evidence	I	ambiguous_evidence	A	0	version_ambiguity	证据包含多个 Sidekick 型号及日期，但问题没有限定原始机型或具体版本。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/1.jsonl	224	1e31ce06-ff59-4d44-9bf9-2a5d598c1e1a	when did the t mobile sidekick come out?	证据不足无法作答	The provided search evidence discusses the release dates of various Sidekick models, including the Sidekick Slide (November 7, 2007) and the Sidekick LX 2009 (May 13, 2009). However, the evidence does not contain a specific date for the initial release of the original T-Mobile Sidekick (often referred to as the Danger Hiptop or Sidekick I).	"[""2002""]"
I-017	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/6.jsonl	140	11a6fd83-fd78-4bf4-87f0-31c4433a7a75	My First Night Without You was a single released from which LGBT rights activist?	证据不足无法作答	"The provided search results do not contain any information about a song titled ""My First Night Without You"" or its connection to an LGBT rights activist. The documents discuss various unrelated topics, including a song by Monica, a Serbian DJ, a UK campaigner, a historical event, and an Indian activist."	"[""Cynthia Ann Stephanie \""Cyndi\"" Lauper""]"
I-018	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/4.jsonl	42	11f825a1-5130-4421-a3a3-4036b5305e4d	When did the director of film Return Of The Texan die?	证据不足无法作答	"The search results identify the director of the film ""Return of the Texan"" as Delmer Daves. However, the provided evidence does not contain the date of his death."	"[""August 17, 1977""]"
I-019	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/5.jsonl	94	8668e65b-b692-41a5-9e5a-2c861a2802a4	What is the place of birth of the performer of song Almost Blue (Song)?	证据不足无法作答	"Document [3] identifies the performer of the song ""Almost Blue"" as Elvis Costello and the Attractions. Document [1] mentions Elvis Costello's birthplace as Ripley, Surrey, England, but this information is not present in the provided search evidence."	"[""London""]"
I-020	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/7.jsonl	25	99511551-c338-470f-87eb-0e13f78a054f	What nationality is the director of film Orderly Or Disorderly?	证据不足无法作答	"The search results identify the film as ""The Disorderly Orderly"" (1964) and state that the director is Frank Tashlin. The evidence does not explicitly state Frank Tashlin's nationality."	"[""Iran""]"
I-021	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/4.jsonl	40	54661f00-a095-4680-9914-cd373f5a8109	In what year was the company that owns the IWGP Tag Team Championship founded?	证据不足无法作答	The evidence identifies the company that owns the IWGP Tag Team Championship as New Japan Pro-Wrestling (NJPW). However, the provided search results do not contain the founding year of NJPW.	"[""1972""]"
I-022	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/5.jsonl	46	5f3ff93f-a195-442b-acb5-c26b78e8e69f	how many times has north america hosted the olympics?	证据不足无法作答	The evidence lists specific Olympic Games hosted in Canada (1976 Summer, 1988 Winter, 2010 Winter) and the United States (1932, 1960, 1980, 2002 Winter). It does not provide a total count of how many times North America has hosted the Olympics.	"[""12""]"
I-023	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/2.jsonl	86	79e1ed16-8cc6-4eaf-9eb5-8cda3a1c7dd9	Who was the first Muslim elected as president of the political party Sadashiva Tripathy is a member of?	证据不足无法作答	The search results do not contain information about Sadashiva Tripathy or the political party he is a member of. The provided text mentions various individuals and organizations (B. V. Sreekantan, Madhav Sadashiv Gore, Infovision, U Chandrasekhar, Rajiv Gandhi Mahila Vikas Pariyojana) but none of them are Sadashiva Tripathy or a political party associated with him.	"[""Badruddin Tayyab Ji""]"
I-024	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/6.jsonl	45	0df1bb63-243d-4c30-9afd-0f8eaf4b169a	Sentral College Penang is a private college in George Town, Penang that offers programmes affiliated to a public research university located where?	证据不足无法作答	The evidence states that Sentral College Penang offers programmes affiliated to UNITAR and the University of Salford. The question asks for the location of the public research university affiliated with the college. The evidence identifies the universities as UNITAR and the University of Salford but does not provide the location of either university.	"[""Salford, Greater Manchester, England""]"
I-025	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/1.jsonl	81	31d3bb71-df50-49bd-9582-9828ad40c7f8	The Declaration of Independent Filmmaking detailed the making of the 2003 film directed by whom?	证据不足无法作答	"The search results do not contain information about a 2003 film detailed in ""The Declaration of Independent Filmmaking"". The provided text mentions the book ""The Declaration of Independent Filmmaking"" was written and released in 2005 by the Polish brothers and Jonathan Sheldon, but it does not describe a specific 2003 film or its director."	"[""Michael Polish""]"
I-026	insufficient_evidence	I	supported_answer	S	0	direct_evidence_overlooked	passage 明确说 Jessie 被其主人 Emily 抛弃；后来归 Al 所有不妨碍回答所问的原主人。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/3.jsonl	118	2f072842-0204-4247-aecb-a35e8cdabf2e	who did jessie belong to in toy story?	证据不足无法作答	The evidence states that Jessie was outgrown and abandoned by her owner Emily when Emily grew into adolescence. It also mentions that she was later owned by Al and packaged with Stinky Pete and Bullseye.	"[""Emily""]"
I-027	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/7.jsonl	15	b48a35bb-a417-4858-b79d-dd4eb73c9e74	Are both director of film Neengal Kettavai and director of film Experiment In Terror from the same country?	证据不足无法作答	"The evidence identifies the director of Neengal Kettavai as Balu Mahendra. However, the evidence for Experiment In Terror refers to a 2016 Indian Telugu-language film titled ""Terror"" directed by Satish Kasetty, which is not the film Experiment In Terror. The original 1962 film Experiment In Terror is not mentioned in the provided evidence."	"[""no""]"
